Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,MTH Conc.1,MTH Conc.2,MTH Conc.3,MTH Conc.4,MTH BF1,MTH BF2,MTH BF3,MTH BF4,MTH TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm2 Conc.1,Ite.Nm3 Conc.1
840.9,1.32105,-1215.336182,1496.137939,-153667.796875,1,1,1,1,-0.00264,0,0,0,0,0,0,0,0,0,1.732225E+7,9.608236,33.742813,36.422134,41.90818,0.207804,0.262684,70.116211,31.452148,100.628288,25.996525,30.529617,3050915,0.148422,0.114452,0,3127.291016,4073.33252
841,1.291159,-1291.10437,1635.13269,-127278.398437,1,1,1,1,-0.001012,0,0,0,0,0,0,0,0,0,1.731947E+7,9.616968,33.71685,36.427479,42.08432,0.208875,0.263142,70.116211,31.452148,100.628288,26.003773,30.529617,3049886,0.148422,0.078421,0,3108.749023,3108.749023
841.1,1.216467,-1099.074219,1546.507324,-140808.921875,1,1,1,1,-0.001078,0,0,0,0,0,0,0,0,0,1.731394E+7,9.609645,33.734158,36.432823,42.083073,0.209008,0.263752,70.116211,31.452148,100.628288,26.002819,30.532038,3044881,0.148422,0.076483,0,3501.982422,3501.982422
841.2,1.167098,-897.008301,1449.795654,-142544.734375,1,1,1,1,0.000642,0,0,0,0,0,0,0,0,0,1.727995E+7,9.61556,33.739349,36.427479,42.071815,0.209812,0.2636,70.116211,31.452148,100.628288,26.002819,30.530453,3044749,0.148422,0.09241,0,3972.807373,5457.010254
841.3,1.332188,-1217.109619,1508.16272,-156417.890625,1,1,1,1,0.00132,0,0,0,0,0,0,0,0,0,1.728961E+7,9.614433,33.734158,36.438168,42.138115,0.207402,0.262684,70.116211,31.452148,100.628288,26.008446,30.530453,3047204,0.148422,0.101142,0,2217.025391,2217.025391
841.4,1.049939,-1036.795654,1536.69458,-124143.101562,1,1,1,1,-0.000244,0,0,0,0,0,0,0,0,0,1.729394E+7,9.615278,33.728966,36.42926,42.088074,0.208741,0.263752,70.116211,31.452148,100.628288,26.004631,30.523361,3051179,0.148422,0.092433,0,2895.074219,2895.074219
841.5,1.298318,-995.826294,1483.416382,-142256.984375,1,1,1,1,-0.000543,0,0,0,0,0,0,0,0,0,1.730373E+7,9.621474,33.725506,36.423916,42.054314,0.208071,0.261921,70.116211,31.452148,100.628288,26.004631,30.523361,3046335,0.148422,0.078,0,4391.34082,4391.34082
841.6,1.118045,-1075.225464,1501.714355,-141946.109375,1,1,1,1,-0.000497,0,0,0,0,0,0,0,0,0,1.730163E+7,9.611335,33.739349,36.427479,42.145622,0.209276,0.263294,70.116211,31.452148,100.628288,25.998814,30.523361,3049810,0.148422,0.093325,0,3322.513184,3344.687988
841.7,1.128796,-984.935059,1494.251709,-145263.578125,1,1,1,1,0.001279,0,0,0,0,0,0,0,0,0,1.72967E+7,9.607674,33.722042,36.427479,42.093075,0.208205,0.262226,70.141602,31.480469,100.628288,26.00568,30.524446,3051959,0.148422,0.084006,0,2336.655273,2336.655273
841.8,1.142154,-985.147156,1492.206177,-141811.234375,1,1,1,1,0.002048,0,0,0,0,0,0,0,0,0,1.729502E+7,9.622319,33.737621,36.436386,42.111839,0.208071,0.263142,70.141602,31.480469,100.628288,26.004154,30.524446,3049552,0.148422,0.082499,0,4066.235596,5220.626953
841.9,1.178184,-901.0177,1486.471558,-140064.5625,1,1,1,1,0.001957,0,0,0,0,0,0,0,0,0,1.728912E+7,9.609081,33.732426,36.425697,42.134361,0.209142,0.264363,70.141602,31.480469,100.628288,26.000816,30.527868,3049296,0.148422,0.092855,0,2388.127197,2388.127197
842,1.216684,-1319.985352,1576.501465,-137460.5,1,1,1,1,0.003588,0,0,0,0,0,0,0,0,0,1.728298E+7,9.610209,33.739349,36.42926,42.060562,0.208339,0.262989,70.141602,31.480469,100.628288,25.997765,30.528118,3050931,0.148422,0.073268,0,3368.539307,3368.539307
842.1,1.180234,-1393.541748,1577.986084,-142456.203125,1,1,1,1,0.004269,0,0,0,0,0,0,0,0,0,1.729022E+7,9.610771,33.735889,36.420357,42.114342,0.208071,0.26421,70.141602,31.480469,100.628288,26.003296,30.528118,3053197,0.148422,0.079462,0,2055.563965,2055.563965
842.2,1.08437,-1030.887817,1508.522095,-144699.28125,1,1,1,1,0.002676,0,0,0,0,0,0,0,0,0,1.729288E+7,9.609645,33.742813,36.425697,42.116844,0.208875,0.263294,70.141602,31.480469,100.628288,25.999767,30.527699,3055587,0.148422,0.072648,0,2918.015381,2918.015381
842.3,1.206211,-860.124817,1469.802612,-147030.21875,1,1,1,1,0.002781,0,0,0,0,0,0,0,0,0,1.730683E+7,9.611053,33.735889,36.432823,42.114342,0.209544,0.262989,70.141602,31.480469,100.628288,25.999577,30.525032,3051136,0.148422,0.080668,0,3403.491699,3403.491699
842.4,1.194119,-1154.588013,1501.880859,-142075.234375,1,1,1,1,0.002789,0,0,0,0,0,0,0,0,0,1.729084E+7,9.611898,33.741081,36.436386,42.121849,0.208339,0.262379,70.141602,31.480469,100.628288,26.001961,30.525032,3053449,0.148422,0.082376,0,2267.155518,2267.155518
842.5,1.198161,-1217.531738,1516.084717,-137104.28125,1,1,1,1,0.002358,0,0,0,0,0,0,0,0,0,1.728947E+7,9.618094,33.739349,36.44173,42.120598,0.208741,0.263447,70.141602,31.480469,100.628288,26.002628,30.530037,3053137,0.148422,0.091354,0,3286.881592,3286.881592
842.6,1.282618,-1419.88623,1523.023804,-140920.15625,1,1,1,1,0.002093,0,0,0,0,0,0,0,0,0,1.729622E+7,9.608519,33.734158,36.44173,42.110588,0.208205,0.262684,70.141602,31.480469,100.628288,26.002628,30.5282,3055270,0.148422,0.092364,0,3991.583496,3991.583496
842.7,1.186272,-1185.254761,1514.738159,-129348.453125,1,1,1,1,-0.000415,0,0,0,0,0,0,0,0,0,1.729787E+7,9.609364,33.735889,36.447075,42.105583,0.209945,0.26482,69.966797,31.489258,100.628288,26.001389,30.5282,3053247,0.148422,0.071459,0,2778.430908,2778.430908
842.8,1.272823,-1160.349731,1521.745972,-144249.046875,1,1,1,1,-0.001329,0,0,0,0,0,0,0,0,0,1.729275E+7,9.607674,33.735889,36.448856,42.135612,0.209142,0.263142,69.966797,31.489258,100.628288,25.999386,30.520023,3051774,0.148422,0.104319,0,4487.192871,4487.192871
842.9,1.129212,-922.654785,1484.900269,-137628.8125,1,1,1,1,-0.001018,0,0,0,0,0,0,0,0,0,1.729764E+7,9.609926,33.737621,36.448856,42.113091,0.209008,0.263752,69.966797,31.489258,100.628288,25.999386,30.520023,3053789,0.148422,0.070859,0,2748.52832,2748.52832
843,1.231844,-1293.729492,1532.42041,-135218.78125,1,1,1,1,-0.001861,0,0,0,0,0,0,0,0,0,1.730193E+7,9.608236,33.746273,36.450638,42.079319,0.208607,0.263294,69.966797,31.489258,100.628288,25.994904,30.527115,3054679,0.148422,0.092149,0,3146.208496,3146.208496
843.1,1.15573,-929.325745,1532.161255,-131523.84375,1,1,1,1,-0.003859,0,0,0,0,0,0,0,0,0,1.730692E+7,9.616686,33.728966,36.439949,42.094326,0.209276,0.263752,69.966797,31.489258,100.628288,25.99519,30.523027,3053974,0.148422,0.067215,0,2576.402832,2576.402832
843.2,1.166112,-1072.227173,1495.18811,-143851.484375,1,1,1,1,-0.004074,0,0,0,0,0,0,0,0,0,1.728878E+7,9.615841,33.739349,36.443512,42.070568,0.208071,0.262837,69.966797,31.489258,100.628288,26.001675,30.523027,3052525,0.148422,0.093185,0,2959.401855,2959.401855
843.3,1.125684,-964.084778,1480.18811,-146627.015625,1,1,1,1,-0.003951,0,0,0,0,0,0,0,0,0,1.728354E+7,9.614996,33.737621,36.463108,42.148125,0.20941,0.263294,69.966797,31.489258,100.628288,25.99538,30.529869,3050744,0.148422,0.069059,0,2451.749268,2451.749268
843.4,1.215396,-539.889099,1390.164551,-142636.90625,1,1,1,1,-0.004814,0,0,0,0,0,0,0,0,0,1.728268E+7,9.608519,33.737621,36.447075,42.096828,0.208741,0.262837,69.966797,31.489258,100.628288,25.995285,30.530287,3048463,0.148422,0.092199,0,2335.919678,2335.919678
843.5,1.164324,-962.294067,1494.446533,-128261.140625,1,1,1,1,-0.00228,0,0,0,0,0,0,0,0,0,1.727979E+7,9.618094,33.741081,36.461327,42.105583,0.20941,0.263142,69.966797,31.489258,100.628288,25.996429,30.530287,3048609,0.148422,0.081114,0,2196.358643,2196.358643
843.6,1.139076,-1363.431274,1559.364746,-138293.78125,1,1,1,1,-0.002013,0,0,0,0,0,0,0,0,0,1.728447E+7,9.618939,33.735889,36.466675,42.129356,0.208473,0.2636,69.966797,31.489258,100.628288,26.003487,30.526867,3050680,0.148422,0.095542,0,1937.170532,1937.170532
843.7,1.108801,-1147.199463,1506.616577,-131054.335937,1,1,1,1,-0.003156,0,0,0,0,0,0,0,0,0,1.726865E+7,9.612461,33.737621,36.452419,42.148125,0.208339,0.262684,70.066406,31.482422,100.625793,26.003487,30.521776,3051260,0.148422,0.072715,0,3299.261963,3299.261963
843.8,1.115917,-828.959351,1452.762573,-143994.765625,1,1,1,1,-0.007748,0,0,0,0,0,0,0,0,0,1.728221E+7,9.619221,33.746273,36.452419,42.094326,0.207804,0.262989,70.066406,31.482422,100.625793,26.005871,30.521776,3053649,0.148422,0.080005,0,799.799561,799.799561
843.9,1.075632,-930.666748,1519.63501,-136931.984375,1,1,1,1,-0.00541,0,0,0,0,0,0,0,0,0,1.72813E+7,9.609081,33.744541,36.457764,42.066814,0.208473,0.263905,70.066406,31.482422,100.625793,26.001389,30.5287,3056803,0.148422,0.084876,0,1771.44873,1771.44873
844,1.157589,-1309.549072,1581.164795,-146056.640625,1,1,1,1,-0.005861,0,0,0,0,0,0,0,0,0,1.728912E+7,9.61218,33.739349,36.454201,42.1231,0.208741,0.262379,70.066406,31.482422,100.625793,26.001389,30.527617,3058279,0.148422,0.089621,0,3418.655029,3418.655029
844.1,1.111776,-950.998352,1540.722534,-126599.515625,1,1,1,1,-0.005218,0,0,0,0,0,0,0,0,0,1.728243E+7,9.61049,33.732426,36.459545,42.034313,0.208607,0.262837,70.066406,31.482422,100.625793,25.999863,30.527617,3059040,0.148422,0.081037,0,3223.3125,3223.3125
844.2,1.146947,-1085.587646,1526.334839,-137029.5625,1,1,1,1,-0.007904,0,0,0,0,0,0,0,0,0,1.728618E+7,9.610771,33.742813,36.461327,42.125603,0.208205,0.262684,70.066406,31.482422,100.625793,25.99662,30.523695,3058339,0.148422,0.07939,0,3049.575195,3049.575195
844.3,1.154789,-607.428589,1501.201782,-125067.703125,1,1,1,1,-0.009976,0,0,0,0,0,0,0,0,0,1.727577E+7,9.613025,33.722042,36.464893,42.106834,0.207938,0.263142,70.066406,31.482422,100.625793,25.99662,30.523695,3058751,0.148422,0.103931,0,1224.242187,1224.242187
844.4,1.325027,-1238.326538,1460.121338,-144549.390625,1,1,1,1,-0.008775,0,0,0,0,0,0,0,0,0,1.729606E+7,9.608519,33.735889,36.464893,42.116844,0.209812,0.263752,70.066406,31.482422,100.625793,26.003868,30.522526,3056425,0.148422,0.104529,0,3629.070312,3629.070312
844.5,1.190924,-524.145813,1434.956543,-127371.539062,1,1,1,1,-0.012656,0,0,0,0,0,0,0,0,0,1.730124E+7,9.623727,33.732426,36.459545,42.045563,0.20767,0.262531,70.066406,31.482422,100.625793,25.998623,30.519859,3053085,0.148422,0.071156,0,4037.450195,4037.450195
844.6,1.150898,-1025.16626,1434.34314,-142937.96875,1,1,1,1,-0.012831,0,0,0,0,0,0,0,0,0,1.729864E+7,9.60711,33.725506,36.448856,42.109337,0.208875,0.262379,70.066406,31.482422,100.625793,26.002151,30.519859,3053053,0.148422,0.082782,0,3363.700684,3363.700684
844.7,1.156351,-434.674225,1368.588013,-147398.59375,1,1,1,1,-0.011439,0,0,0,0,0,0,0,0,0,1.731617E+7,9.610771,33.735889,36.464893,42.089325,0.208875,0.263447,70.101562,31.480469,100.625793,26.006634,30.524862,3051489,0.148422,0.081015,0,4193.464355,4193.464355
844.8,1.197673,-1140.732788,1506.515015,-145400.6875,1,1,1,1,-0.006524,0,0,0,0,0,0,0,0,0,1.73175E+7,9.609364,33.741081,36.452419,42.141869,0.208875,0.263752,70.101562,31.480469,100.625793,26.008923,30.519941,3052744,0.148422,0.089949,0,2826.206787,2826.206787
844.9,1.253815,-1498.807983,1630.679199,-141596.25,1,1,1,1,-0.008615,0,0,0,0,0,0,0,0,0,1.731253E+7,9.610771,33.734158,36.455982,42.104332,0.209544,0.263447,70.101562,31.480469,100.625793,26.001007,30.519941,3053496,0.148422,0.081143,0,3007.779053,3007.779053
845,1.21735,-912.65863,1423.302246,-141840.921875,1,1,1,1,-0.008336,0,0,0,0,0,0,0,0,0,1.732212E+7,9.607674,33.742813,36.448856,42.128105,0.209276,0.262837,70.101562,31.480469,100.625793,25.995667,30.519526,3054072,0.148422,0.053839,0,4512.101074,4512.101074
845.1,1.224135,-939.710327,1438.381836,-150197.25,1,1,1,1,-0.007525,0,0,0,0,0,0,0,0,0,1.731735E+7,9.618657,33.739349,36.448856,42.09808,0.209008,0.262837,70.101562,31.480469,100.625793,25.995667,30.533792,3056812,0.148422,0.092808,0,4049.862305,4049.862305
845.2,1.046208,-776.788757,1406.088013,-136156.40625,1,1,1,1,-0.002041,0,0,0,0,0,0,0,0,0,1.730905E+7,9.611053,33.735889,36.44173,42.033062,0.209678,0.263752,70.101562,31.480469,100.625793,26.003582,30.533792,3057776,0.148422,0.082117,0,2228.000977,2228.000977
845.3,1.241573,-1226.110107,1573.039185,-129699.195312,1,1,1,1,-0.002971,0,0,0,0,0,0,0,0,0,1.730384E+7,9.610209,33.725506,36.448856,42.070568,0.209142,0.263752,70.101562,31.480469,100.625793,25.9991,30.529617,3056135,0.148422,0.079386,0,2431.958008,2431.958008
845.4,1.270574,-1014.29657,1494.729004,-139966.328125,1,1,1,1,-0.002614,0,0,0,0,0,0,0,0,0,1.729586E+7,9.610209,33.744541,36.44173,42.101833,0.208071,0.262074,70.101562,31.480469,100.625793,25.9991,30.529617,3054900,0.148422,0.089685,0,5372.085937,7829.083984
845.5,1.324158,-1352.110962,1578.937744,-133908.515625,1,1,1,1,9.671901E-5,0,0,0,0,0,0,0,0,0,1.73062E+7,9.6088,33.732426,36.434605,42.103081,0.208875,0.263447,70.101562,31.480469,100.625793,25.988991,30.529617,3055024,0.148422,0.087273,0,4081.838135,4081.838135
845.6,1.077328,-1035.077148,1516.54187,-121119.789062,1,1,1,1,0.000987,0,0,0,0,0,0,0,0,0,1.729537E+7,9.613025,33.735889,36.423916,42.069317,0.208875,0.263905,70.101562,31.480469,100.625793,25.99519,30.532206,3051955,0.148422,0.07753,0,4451.596191,4451.596191
845.7,1.050595,-719.3396,1443.49292,-124106.289062,1,1,1,1,0.000552,0,0,0,0,0,0,0,0,0,1.729908E+7,9.612743,33.734158,36.447075,42.113091,0.209008,0.262989,70.063477,31.464844,100.625793,26.000912,30.532206,3051578,0.148422,0.054366,0,1527.388428,1527.388428
845.8,1.273232,-1163.244385,1552.892822,-141090.796875,1,1,1,1,-0.000383,0,0,0,0,0,0,0,0,0,1.73021E+7,9.620629,33.739349,36.432823,42.093075,0.209678,0.263905,70.063477,31.464844,100.625793,25.999958,30.52453,3051177,0.148353,0.094725,0,2147.524414,2147.524414
845.9,1.142586,-1193.172119,1536.294067,-135501.6875,1,1,1,1,-0.000429,0,0,0,0,0,0,0,0,0,1.72879E+7,9.620629,33.739349,36.432823,42.093075,0.209678,0.263905,70.063477,31.464844,100.625793,25.999958,30.52453,3056217,0.148353,0.06521,0,5090.038574,5090.038574
846,1.28017,-1220.98938,1541.945801,-143782.4375,1,1,1,1,-7.448668E-5,0,0,0,0,0,0,0,0,0,1.729179E+7,9.620629,33.739349,36.432823,42.093075,0.209678,0.263905,70.063477,31.464844,100.625793,26.001102,30.52528,3058077,0.148353,0.073313,0,1666.808472,1666.808472
846.1,1.067166,-1187.564941,1494.760254,-150804.8125,1,1,1,1,-0.000455,0,0,0,0,0,0,0,0,0,1.728468E+7,9.620629,33.739349,36.432823,42.093075,0.209678,0.263905,70.063477,31.464844,100.625793,26.001102,30.52528,3056888,0.148353,0.076801,0,1395.097534,1395.097534
846.2,1.203859,-1440.06604,1594.938843,-141496.765625,1,1,1,1,-0.004424,0,0,0,0,0,0,0,0,0,1.728581E+7,9.620629,33.739349,36.432823,42.093075,0.209678,0.263905,70.063477,31.464844,100.625793,26.000721,30.536209,3057251,0.148353,0.11288,0,2087.581055,2087.581055
846.3,1.182569,-939.44635,1535.516968,-131055.890625,1,1,1,1,-0.009218,0,0,0,0,0,0,0,0,0,1.729712E+7,9.620629,33.739349,36.432823,42.093075,0.209678,0.263905,70.063477,31.464844,100.625793,26.000721,30.536209,3056496,0.148353,0.088411,0,3525.421875,3525.421875
846.4,1.195465,-841.261169,1490.394653,-143700.21875,1,1,1,1,-0.009949,0,0,0,0,0,0,0,0,0,1.730121E+7,9.620629,33.739349,36.432823,42.093075,0.209678,0.263905,70.063477,31.464844,100.625793,26.004631,30.536209,3054629,0.148353,0.090602,0,3000.516602,3000.516602
846.5,1.181818,-1056.799438,1478.202393,-146225.734375,1,1,1,1,-0.009893,0,0,0,0,0,0,0,0,0,1.730655E+7,9.620629,33.739349,36.432823,42.093075,0.209678,0.263905,70.063477,31.464844,100.625793,26.00692,30.529703,3055166,0.148353,0.062242,0,2839.812744,2839.812744
846.6,1.109243,-772.199463,1414.604492,-142584.671875,1,1,1,1,-0.007274,0,0,0,0,0,0,0,0,0,1.730084E+7,9.611898,33.735889,36.439949,42.136864,0.209008,0.262837,70.063477,31.464844,100.625793,26.001007,30.529703,3056483,0.148353,0.060588,0,3394.449463,3394.449463
846.7,1.259759,-1605.678711,1633.759644,-134229.46875,1,1,1,1,-0.00642,0,0,0,0,0,0,0,0,0,1.728332E+7,9.617249,33.739349,36.42926,42.09808,0.209142,0.264363,70.066406,31.458984,100.625793,25.998909,30.531622,3055241,0.148353,0.098801,0,3295.999023,3295.999023
846.8,1.142357,-1057.606934,1482.970703,-133318.21875,1,1,1,1,-0.003443,0,0,0,0,0,0,0,0,0,1.728257E+7,9.609926,33.739349,36.420357,42.129356,0.209276,0.263142,70.066406,31.458984,100.625793,25.998909,30.531622,3055714,0.148353,0.06511,0,2296.774414,2296.774414
846.9,1.2032,-1095.950928,1520.440674,-138724.5,1,1,1,1,-0.004568,0,0,0,0,0,0,0,0,0,1.728163E+7,9.608236,33.744541,36.420357,42.069317,0.209142,0.263142,70.066406,31.458984,100.625793,25.992138,30.534208,3050836,0.148353,0.09423,0,2754.185547,2754.185547
847,1.176211,-1304.639526,1572.879395,-136533.984375,1,1,1,1,-0.003803,0,0,0,0,0,0,0,0,0,1.728717E+7,9.613025,33.734158,36.415012,42.114342,0.208473,0.262226,70.066406,31.458984,100.625793,25.989277,30.52453,3053573,0.148353,0.099301,0,3439.559082,3439.559082
847.1,1.193164,-914.488342,1546.63208,-142095.546875,1,1,1,1,-0.004409,0,0,0,0,0,0,0,0,0,1.728937E+7,9.6088,33.728966,36.422134,42.128105,0.209008,0.262989,70.066406,31.458984,100.625793,25.992138,30.52453,3051455,0.148353,0.077049,0,2782.245361,2782.245361
847.2,1.333764,-1065.864746,1485.714111,-139433.53125,1,1,1,1,-0.004163,0,0,0,0,0,0,0,0,0,1.729512E+7,9.620066,33.734158,36.409672,42.148125,0.209544,0.262989,70.066406,31.458984,100.625793,25.997669,30.533707,3048829,0.148353,0.078525,0,2280.111328,2280.111328
847.3,1.05783,-835.010376,1470.880249,-134392.765625,1,1,1,1,0.001552,0,0,0,0,0,0,0,0,0,1.730417E+7,9.610771,33.739349,36.420357,42.106834,0.20941,0.262684,70.066406,31.458984,100.625793,26.003296,30.525448,3049533,0.148353,0.051346,0,3246.69873,3246.69873
847.4,1.31522,-1466.134277,1535.209351,-140971.90625,1,1,1,1,0.001811,0,0,0,0,0,0,0,0,0,1.730433E+7,9.612743,33.741081,36.42926,42.156887,0.208205,0.263905,70.066406,31.458984,100.625793,25.994904,30.525448,3051542,0.148353,0.088317,0,3552.142822,3552.142822
847.5,1.280144,-1333.841919,1499.105225,-145295.34375,1,1,1,1,0.00052,0,0,0,0,0,0,0,0,0,1.730556E+7,9.615841,33.739349,36.413231,42.134361,0.208607,0.262989,70.066406,31.458984,100.625793,26.001102,30.526699,3047561,0.148353,0.089063,0,4108.232422,9136.923828
847.6,1.299245,-1295.753174,1528.955078,-141914.546875,1,1,1,1,-0.002169,0,0,0,0,0,0,0,0,0,1.731823E+7,9.623164,33.734158,36.418575,42.068066,0.208607,0.263905,70.066406,31.458984,100.625793,26.001102,30.522945,3055163,0.148353,0.09027,0,2179.901611,2179.901611
847.7,1.230235,-1418.422974,1573.22998,-147085.296875,1,1,1,1,-0.002511,0,0,0,0,0,0,0,0,0,1.733371E+7,9.610209,33.735889,36.427479,42.144371,0.209544,0.264973,70.168945,31.458984,100.625793,25.996811,30.522945,3052348,0.148353,0.083745,0,2309.268311,2309.268311
847.8,1.084009,-699.226257,1465.328979,-130130.523437,1,1,1,1,-0.00327,0,0,0,0,0,0,0,0,0,1.729891E+7,9.620066,33.746273,36.411449,42.090576,0.209544,0.2636,70.168945,31.458984,100.625793,25.99395,30.534542,3051531,0.148353,0.064434,0,3280.672119,3280.672119
847.9,1.270182,-1454.848389,1603.18103,-131547.890625,1,1,1,1,-0.002369,0,0,0,0,0,0,0,0,0,1.729936E+7,9.618939,33.735889,36.432823,42.089325,0.209142,0.263294,70.168945,31.458984,100.625793,25.99395,30.536629,3050909,0.148353,0.066633,0,2973.306396,2973.306396
848,1.282274,-1198.106323,1529.612061,-140787.390625,1,1,1,1,-0.003671,0,0,0,0,0,0,0,0,0,1.729956E+7,9.610771,33.746273,36.420357,42.096828,0.209544,0.264515,70.168945,31.458984,100.625793,25.996716,30.536629,3055293,0.148353,0.077755,0,4218.838379,4218.838379
848.1,1.165836,-888.282288,1521.021118,-140011.5,1,1,1,1,-0.003886,0,0,0,0,0,0,0,0,0,1.729318E+7,9.616968,33.749737,36.425697,42.061813,0.208875,0.263294,70.168945,31.458984,100.625793,26.001007,30.524029,3056083,0.148353,0.072905,0,3901.042725,3901.042725
848.2,1.12424,-1185.18457,1498.830688,-140011.109375,1,1,1,1,-0.002642,0,0,0,0,0,0,0,0,0,1.729924E+7,9.614433,33.737621,36.422134,42.116844,0.208741,0.263294,70.168945,31.458984,100.625793,26.001007,30.524029,3051070,0.148353,0.073571,0,2346.032227,2346.032227
848.3,1.183294,-1169.872559,1592.63147,-142038.90625,1,1,1,1,-0.000901,0,0,0,0,0,0,0,0,0,1.730349E+7,9.622319,33.741081,36.413231,42.050564,0.208205,0.263142,70.168945,31.458984,100.625793,26.002151,30.528868,3052443,0.148353,0.058943,0,3139.416992,3139.416992
848.4,1.131172,-674.584106,1372.878418,-150848.390625,1,1,1,1,-0.000708,0,0,0,0,0,0,0,0,0,1.730943E+7,9.614151,33.748005,36.416794,42.120598,0.209812,0.2636,70.168945,31.458984,100.625793,26.001579,30.529703,3053790,0.148353,0.0721,0,4112.137695,4112.137695
848.5,1.165019,-1076.817261,1513.115967,-131271.578125,1,1,1,1,-0.002524,0,0,0,0,0,0,0,0,0,1.730968E+7,9.611053,33.741081,36.420357,42.108086,0.208875,0.262531,70.168945,31.458984,100.625793,25.999004,30.529703,3053227,0.148353,0.070599,0,3722.093994,3722.093994
848.6,1.239883,-1115.712769,1532.094727,-135246.296875,1,1.006297,1,1,-0.002945,0,0,0,0,0,0,0,0,0,1.733555E+7,9.609926,33.730698,36.422134,42.101833,0.209276,0.263447,70.168945,31.458984,100.625793,26.001961,30.529703,3052387,0.148353,0.091662,0,2515.991455,2515.991455
848.7,1.090798,-1117.631958,1596.062256,-125823.585937,1,1.006297,1,1,-0.002641,0,0,0,0,0,0,0,0,0,1.733221E+7,9.622601,33.742813,36.415012,42.079319,0.209678,0.263752,70.055664,31.4375,100.626236,26.001198,30.52553,3053955,0.148353,0.072891,0,3367.124512,3367.124512
848.8,1.104443,-1408.778442,1575.588623,-134516.65625,1,1.006297,1,1,-0.001694,0,0,0,0,0,0,0,0,0,1.731336E+7,9.611616,33.741081,36.413231,42.114342,0.208339,0.2636,70.055664,31.4375,100.626236,26.002914,30.52553,3051080,0.148353,0.100657,0,3348.158203,3348.158203
848.9,1.312531,-922.874756,1419.352661,-144548.859375,1,1.006297,1,1,-0.002393,0,0,0,0,0,0,0,0,0,1.729092E+7,9.607674,33.734158,36.40255,42.126854,0.20941,0.262226,70.055664,31.4375,100.626236,25.995857,30.523529,3055162,0.148353,0.09205,0,3374.80542,6920.453613
849,1.222601,-910.158569,1454.237915,-134019.8125,1,1.006297,1,1,-0.006897,0,0,0,0,0,0,0,0,0,1.729649E+7,9.610209,33.739349,36.40255,42.121849,0.208339,0.262531,70.055664,31.4375,100.626236,25.995857,30.51944,3059493,0.148353,0.071194,0,3075.55542,3075.55542
849.1,1.142794,-830.502075,1485.364258,-140040.359375,1,1.006297,1,1,-0.006407,0,0,0,0,0,0,0,0,0,1.729898E+7,9.609645,33.744541,36.420357,42.121849,0.208339,0.263294,70.055664,31.4375,100.626236,25.999672,30.51944,3060878,0.148353,0.085257,0,3725.175293,3725.175293
849.2,1.21524,-1301.364258,1596.062866,-128058.96875,1,1.006297,1,1,-0.006297,0,0,0,0,0,0,0,0,0,1.732088E+7,9.611053,33.739349,36.422134,42.125603,0.20941,0.264057,70.055664,31.4375,100.626236,25.996143,30.532873,3060917,0.148353,0.076759,0,2196.355469,2196.355469
849.3,1.142734,-1061.305786,1443.046875,-153448.1875,1,1.006297,1,1,-0.007654,0,0,0,0,0,0,0,0,0,1.732137E+7,9.611898,33.730698,36.400768,42.111839,0.20941,0.263142,70.055664,31.4375,100.626236,25.996143,30.532873,3060483,0.148353,0.069715,0,1591.905273,1591.905273
849.4,1.254396,-883.830627,1461.996338,-140968.28125,1,1.006297,1,1,-0.008385,0,0,0,0,0,0,0,0,0,1.730652E+7,9.609645,33.741081,36.420357,42.105583,0.209276,0.262837,70.055664,31.4375,100.626236,25.995762,30.526447,3058810,0.148353,0.094365,0,4279.500488,4279.500488
849.5,1.228045,-1151.159424,1566.716309,-129196.085937,1,1.047754,1,1,-0.006183,0,0,0,0,0,0,0,0,0,1.729417E+7,9.61049,33.748005,36.418575,42.160645,0.208339,0.263447,70.055664,31.4375,100.626236,25.99662,30.527283,3055851,0.148353,0.060441,0,2101.848633,2101.848633
849.6,1.095917,-1211.190674,1469.682617,-142010.359375,1,1.041458,1,1,-0.006294,0,0,0,0,0,0,0,0,0,1.728367E+7,9.609364,33.737621,36.415012,42.058064,0.207804,0.263447,70.055664,31.4375,100.626236,26.001389,30.527283,3059736,0.148353,0.084644,0,2571.558105,2571.558105
849.7,1.032724,-738.749634,1388.06665,-149721.34375,1,1.041458,1,1,-0.007355,0,0,0,0,0,0,0,0,0,1.730513E+7,9.610209,33.735889,36.413231,42.044312,0.209142,0.26482,70.060547,31.432617,100.626236,25.997955,30.533957,3059569,0.148353,0.087829,0,2640.144287,2640.144287
849.8,1.191861,-1115.89856,1512.401733,-125964.0625,1,1.041458,1,1,-0.010497,0,0,0,0,0,0,0,0,0,1.729287E+7,9.610771,33.730698,36.415012,42.1231,0.208607,0.262531,70.060547,31.432617,100.626236,25.999386,30.529036,3058705,0.148353,0.086772,0,2947.549316,2947.974854
